Date,WVHT,DPD,MWD,WVHT_Mean,WVHT_Var,Obs
2016-09-30,1.57,8.33,36.0,1.3896000000000002,0.00574566666666666,2.0
2016-10-01,1.75,7.14,34.0,1.526923076923077,0.011822153846153866,2.0
2016-10-02,2.07,9.09,40.0,1.7826923076923078,0.020516461538461556,2.0
2016-10-03,1.66,8.33,48.0,1.5123076923076924,0.010882461538461547,2.0
2016-10-04,1.4,9.09,47.0,1.2966666666666666,0.002979710144927537,2.0
2016-10-05,1.47,9.88,349.0,1.3092307692307692,0.006639384615384627,3.0
2016-10-06,1.18,8.33,30.0,1.095,0.002521999999999993,2.0
2016-10-07,1.06,8.33,20.0,0.985,0.001146,1.0
2016-10-08,3.6,16.67,309.0,2.722692307692308,0.09020446153846151,12.0
2016-10-09,2.74,14.29,310.0,2.3403846153846155,0.050531846153846205,10.0
2016-10-10,1.72,12.5,313.0,1.481923076923077,0.00880015384615386,5.0
2016-10-11,2.61,15.38,310.0,2.125384615384615,0.1290818461538462,8.0
2016-10-12,2.29,12.5,320.0,2.1145833333333335,0.010260688405797129,6.0
2016-10-13,2.76,14.29,335.0,2.522692307692308,0.017852461538461522,8.0
2016-10-14,2.39,12.5,327.0,2.19,0.008341666666666699,5.0
2016-10-15,2.18,11.76,339.0,1.8919230769230768,0.011488153846153863,4.0
2016-10-16,1.78,9.88,348.0,1.646923076923077,0.007438153846153856,4.0
2016-10-17,1.63,10.53,341.0,1.4653846153846155,0.009537846153846166,3.0
2016-10-18,1.43,6.25,34.0,1.3203846153846153,0.0031718461538461505,2.0
2016-10-19,1.47,7.14,36.0,1.3599999999999999,0.007295999999999996,2.0
2016-10-20,1.98,13.33,328.0,1.69,0.01617600000000002,5.0
2016-10-21,2.45,8.33,22.0,2.154230769230769,0.013769384615384685,3.0
2016-10-22,2.41,14.29,348.0,2.183076923076923,0.014638153846153856,4.0
2016-10-23,2.1,12.5,351.0,1.8556,0.014592333333333346,3.0
2016-10-24,1.76,8.33,40.0,1.541153846153846,0.022498615384615395,3.0
2016-10-25,2.82,15.38,310.0,2.0791999999999997,0.10269099999999996,10.0
2016-10-26,2.41,15.38,311.0,1.9903846153846154,0.02952384615384612,8.0
2016-10-27,1.92,7.69,33.0,1.8044,0.004942333333333328,4.0
2016-10-28,2.18,8.33,33.0,1.9896153846153846,0.008635846153846154,3.0
2016-10-29,2.17,8.33,29.0,2.000384615384615,0.007987846153846161,4.0
2016-10-30,2.2,7.69,40.0,2.0015384615384617,0.013053538461538443,3.0
2016-10-31,2.07,8.33,41.0,1.8207692307692307,0.011647384615384606,2.0
2016-11-01,1.87,9.88,355.0,1.713076923076923,0.005134153846153857,3.0
2016-11-02,2.03,13.33,327.0,1.7249999999999999,0.01783478260869566,5.0
2016-11-03,3.62,15.38,339.0,3.0369230769230766,0.10290215384615395,14.0
2016-11-04,2.9,13.33,324.0,2.565,0.03140199999999995,9.0
2016-11-05,2.5,13.33,332.0,2.2068,0.017997666666666638,7.0
2016-11-06,1.71,11.11,339.0,1.625,0.003628571428571424,5.0
2016-11-07,4.31,18.18,341.0,2.567647058823529,0.9212316176470585,23.0
2016-11-08,4.68,15.38,332.0,3.979230769230769,0.1456233846153844,20.0
2016-11-09,3.22,13.33,342.0,2.816923076923077,0.04187015384615383,10.0
2016-11-10,3.13,16.67,345.0,2.5423809523809524,0.12505904761904776,10.0
2016-11-11,4.04,16.67,339.0,3.6696,0.03842066666666661,18.0
2016-11-12,2.94,14.29,351.0,2.5946153846153845,0.024689846153846142,8.0
2016-11-13,1.95,11.11,344.0,1.6147999999999998,0.02578433333333333,5.0
2016-11-14,4.01,16.67,317.0,3.2843999999999998,0.07435066666666672,15.0
2016-11-15,2.71,12.5,321.0,2.1968,0.048030999999999886,8.0
2016-11-16,2.6,13.33,351.0,2.22875,0.026811666666666647,6.0
2016-11-17,,,,,,4.0
2016-11-18,,,,,,15.0
2016-11-19,,,,,,6.0
2016-11-20,,,,,,4.0
2016-11-21,,,,,,4.0
2016-11-22,,,,,,3.0
2016-11-23,,,,,,4.0
2016-11-24,,,,,,3.0
2016-11-25,,,,,,5.0
2016-11-26,,,,,,4.0
2016-11-27,,,,,,3.0
2016-11-28,,,,,,3.0
2016-11-29,,,,,,4.0
2016-11-30,,,,,,3.0
2016-12-01,,,,,,3.0
2016-12-02,,,,,,12.0
2016-12-03,,,,,,9.0
2016-12-04,,,,,,8.0
2016-12-05,,,,,,5.0
2016-12-06,,,,,,4.0
2016-12-07,,,,,,6.0
2016-12-08,,,,,,4.0
2016-12-09,1.27,11.11,352.0,1.1533333333333333,0.008096969696969712,3.0
2016-12-10,1.55,10.53,348.0,1.3696153846153847,0.005275846153846148,4.0
2016-12-11,1.74,10.53,13.0,1.4549999999999998,0.012969999999999997,4.0
2016-12-12,2.0,16.67,320.0,1.7338461538461538,0.015160615384615397,5.0
2016-12-13,1.85,13.33,325.0,1.6416,0.01903900000000001,3.0
2016-12-14,2.72,12.5,20.0,2.4992307692307696,0.01662338461538461,7.0
2016-12-15,3.06,8.33,331.0,2.3776923076923078,0.08705846153846149,4.0
2016-12-16,5.31,14.29,337.0,4.645769230769231,0.13088938461538446,15.0
2016-12-17,3.78,11.76,334.0,2.9832,0.10348099999999988,9.0
2016-12-18,2.34,11.11,19.0,2.0134615384615384,0.026119538461538458,6.0
2016-12-19,2.19,10.53,23.0,1.8357692307692306,0.018425384615384642,5.0
2016-12-20,2.18,16.67,328.0,1.896153846153846,0.02496061538461538,6.0
2016-12-21,2.27,14.29,327.0,2.080833333333333,0.010399275362318848,8.0
2016-12-22,2.31,14.29,334.0,2.0907692307692307,0.01642338461538461,7.0
2016-12-23,1.76,12.5,317.0,1.5728,0.008137666666666661,5.0
2016-12-24,1.48,12.5,313.0,1.3496153846153847,0.005115846153846153,3.0
2016-12-25,3.22,16.67,310.0,2.8726923076923074,0.04170046153846152,15.0
2016-12-26,2.66,14.29,331.0,2.4365384615384618,0.013743538461538468,8.0
2016-12-27,2.24,11.76,334.0,2.0552,0.017301000000000007,4.0
2016-12-28,1.99,13.33,325.0,1.8511538461538461,0.00933061538461538,3.0
2016-12-29,4.21,11.76,348.0,2.723846153846154,0.6984566153846151,10.0
2016-12-30,3.64,10.53,2.0,3.1832,0.07042266666666655,6.0
2016-12-31,2.61,9.88,2.0,2.2035714285714287,0.024286263736263733,4.0
